"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20181019","11215","광진구","416300.45670","391379.75560","22835.56790","2085.13320","446162.74200","387767.08010","395783.98020","430955.08270","208940.91420","41519.34950","89344.12300","78077.44170"
"20181019","11230","동대문구","413305.61770","383805.75980","25857.44010","3642.41780","423018.77080","404612.34070","411569.00640","414546.05430","224801.43560","37817.49890","85098.15580","101885.78090"
"20181019","11260","중랑구","362445.08420","356234.33520","5555.61590","655.13310","408234.74950","311479.39310","323714.93910","390109.47360","170938.23460","27052.59380","101276.08200","42609.55880"
"20181019","11290","성북구","455505.37580","436357.84150","16933.83840","2213.69590","491141.62520","421731.37000","428106.68940","475075.86610","210905.14350","26541.87130","94829.42170","89533.85050"
"20181019","11305","강북구","305055.09760","299176.85240","5039.40900","838.83620","342970.88180","266457.03470","273995.06050","327240.83840","139692.77580","12588.63730","76967.96390","50136.17460"
"20181019","11320","도봉구","292131.14200","288993.90930","2663.78870","473.44400","324841.23460","256557.81890","264967.09850","311534.03030","147103.37080","20533.07320","81968.72470","44601.57290"
"20181019","11350","노원구","527934.11630","521961.09180","5032.35670","940.66770","570774.18470","478854.30420","489292.84380","555535.02520","239785.68690","38592.53830","132640.09770","68553.05090"
"20181019","11380","은평구","443672.33650","435747.23680","6667.73120","1257.36850","505337.16160","375776.27230","391415.88820","480998.37100","189041.69420","32763.97390","117547.76160","38729.95870"
"20181019","11410","서대문구","432140.59990","395586.52200","23121.88530","13432.19260","457342.17720","411524.32710","446948.21300","421563.73340","253555.46600","54726.46330","73429.58920","125399.41350"
"20181019","11440","마포구","536207.34210","493300.07000","22149.93740","20757.33470","581162.71170","485213.72920","565656.14910","515172.47990","333693.79720","84827.49180","88881.32140","159984.98400"
"20181019","11470","양천구","396525.13760","389725.10600","5711.46350","1088.56810","432944.67030","354539.15420","364558.48900","419358.45810","198362.50650","31611.19520","98568.09780","68183.21350"
"20181019","11500","강서구","564431.02900","545411.07490","9757.54310","9262.41100","608594.75970","522487.64020","531265.62710","588120.60180","272266.81650","67419.99900","134487.98280","70358.83470"
"20181019","11530","구로구","432947.14310","402898.66870","25807.14490","4241.32950","447197.94570","412755.43100","422263.67780","440578.18970","229989.38330","71656.28240","77231.22660","81101.87430"
"20181019","11545","금천구","247868.15790","230163.83370","15652.37090","2051.95320","274552.24230","223410.72780","271315.84800","231119.80770","170799.95010","63576.86990","46963.26530","60259.81490"
"20181019","11560","영등포구","545344.13520","502245.66210","34736.24870","8362.22440","614164.19410","467871.72110","606914.08540","501365.59940","386867.70340","107725.57040","90273.16490","188868.96810"
"20181019","11590","동작구","436704.29370","419151.53830","15970.77060","1581.98470","466104.17160","401706.13960","409480.43310","456149.90830","201641.66060","40870.36420","75306.90320","85464.39320"
"20181019","11620","관악구","516501.30720","493290.03070","21082.82060","2128.45590","590375.21310","438572.14790","452749.47400","562038.33090","229237.76830","35167.73180","126447.17100","67622.86550"
"20181019","11650","서초구","654294.35390","632068.59000","15040.50500","7185.25890","784250.38630","518476.61850","762018.64720","577348.43010","496042.22040","163830.26380","91976.03800","240235.91860"
"20181019","11680","강남구","913365.57370","868123.94640","22413.32230","22828.30500","1139647.89750","699597.54520","1101424.66600","779037.65070","710992.90520","223065.35370","129454.99230","358472.55920"
"20181019","11710","송파구","783820.30050","763996.88130","14571.71310","5251.70600","799992.76660","771297.92880","789985.73910","779416.41570","436992.70320","126188.63520","174770.38830","136033.67970"
"20181019","11740","강동구","491197.39010","479545.71640","10467.01260","1184.66110","529869.75250","446570.79050","455909.63350","516402.93050","235759.49880","50337.68690","132137.84200","53283.96990"
"20181018","11000","서울시","11684201.64650","11079729.50250","406403.45540","198068.68860","12049033.90540","11319346.65360","11977216.42560","11474905.37570","6941501.79420","1684664.26270","2317812.99480","2939024.53670"
"20181018","11110","종로구","395987.76450","360275.00700","19480.92760","16231.82990","604385.23740","263654.38200","525093.17280","303769.61570","393003.88360","122308.75510","39281.12340","231414.00510"
"20181018","11140","중구","424338.54960","340101.31410","25069.28590","59167.94950","604889.17450","268523.34460","565856.44480","323254.33870","406211.94500","110474.33300","35380.00350","260357.60850"
"20181018","11170","용산구","332785.22440","305335.97740","17880.84670","9568.40020","373821.22610","287540.23160","367269.69280","308153.46130","221749.20010","63284.21020","47702.51930","110762.47060"
"20181018","11200","성동구","378542.36350","360740.86630","16021.00150","1780.49560","397207.64030","359231.63550","390515.68400","369989.99170","232384.74940","43968.29320","72916.26750","115500.18870"
"20181018","11215","광진구","410914.71470","386127.06390","22930.74900","1856.90170","439990.02030","378788.78760","387668.96190","427518.82380","207591.57230","39870.62390","90053.42590","77667.52250"
"20181018","11230","동대문구","417196.67440","387156.14610","26427.85620","3612.67210","423776.74270","411114.60540","417366.77320","417075.17530","231689.15120","40151.28250","86808.99830","104728.87040"
"20181018","11260","중랑구","362239.31810","356055.38780","5612.43930","571.49100","408497.69760","309014.42390","321646.33130","391234.30860","170969.73380","25724.49760","103041.81010","42203.42610"
"20181018","11290","성북구","461476.34710","441815.19340","17514.11350","2147.04020","492203.48530","429975.73670","435439.35910","480074.19560","219296.67970","29152.46860","96019.11880","94125.09230"
"20181018","11305","강북구","304925.67290","299079.44320","5040.15950","806.07020","343975.02780","264100.22100","272918.20060","327788.15310","138892.66130","12523.01250","76979.09790","49390.55090"
"20181018","11320","도봉구","290654.24110","287597.34760","2644.66460","412.22890","323852.64210","252171.22180","261391.96240","311555.86880","149219.22590","20027.00080","85392.02710","43800.19800"
"20181018","11350","노원구","529518.50020","523430.96710","5139.96560","947.56750","571373.03210","480363.93920","490641.30610","557287.92450","244021.31620","39932.82770","132229.79980","71858.68870"
"20181018","11380","은평구","443906.86230","435992.56420","6676.19810","1238.10010","505213.15050","374983.15550","389008.20470","483120.18920","189755.58780","32391.42380","118992.87280","38371.29120"
"20181018","11410","서대문구","436639.49430","399860.62130","23459.60200","13319.27100","461504.58380","416854.43570","454608.26000","423804.66170","262511.45710","57594.80230","74856.43300","130060.22180"
"20181018","11440","마포구","529399.20850","487523.28430","22142.20930","19733.71490","570234.39480","483641.13680","559481.41110","507911.92080","330587.81660","82487.30320","90350.74880","157749.76460"
"20181018","11470","양천구","396735.13780","390070.05710","5558.88270","1106.19800","432330.97880","351295.72290","363032.21210","420808.65610","199347.33530","31018.90860","100974.33910","67354.08760"
"20181018","11500","강서구","565976.66350","546470.61010","9726.28160","9779.77180","608531.18040","523940.53000","532063.51690","590200.33960","275868.55950","69058.53950","135712.26720","71097.75280"
"20181018","11530","구로구","434765.04260","404540.81970","25800.02250","4424.20040","450843.98840","414066.87350","424823.34380","441866.25590","231743.77200","72456.23330","77728.52520","81559.01350"
"20181018","11545","금천구","250107.27730","232643.51250","15544.34140","1919.42350","280153.17080","222646.78180","274630.61730","232590.60600","176183.95890","64953.50480","48550.13170","62680.32240"
"20181018","11560","영등포구","542951.75040","500710.32280","34161.84240","8079.58520","612228.33820","466179.52300","604838.05100","498747.25000","386330.34590","105407.24700","91783.27590","189139.82300"
"20181018","11590","동작구","437474.61330","419946.27810","15983.55910","1544.77610","465926.99380","401717.04920","409375.58630","457545.34700","204821.32640","39990.63090","77637.53410","87193.16140"
"20181018","11620","관악구","517058.78210","493625.35920","21270.35510","2163.06780","591329.79910","433565.76250","450921.09240","564299.98900","231502.37340","34814.20630","129706.93560","66981.23150"
"20181018","11650","서초구","652465.53950","630132.64910","15016.99900","7315.89150","782979.51200","517631.95470","761909.57380","574291.22930","496739.56230","162863.85900","92229.05360","241646.64970"
"20181018","11680","강남구","907250.20540","860823.36030","22191.03250","24235.81250","1137053.00000","691907.76950","1097003.08870","771712.43150","712793.36950","223847.43020","128659.95850","360285.98080"
"20181018","11710","송파구","773583.01630","754088.22140","14553.15260","4941.64230","791658.17270","764129.32610","771561.81040","775026.73490","427141.49280","120491.64440","173077.33550","133572.51290"
"20181018","11740","강동구","487308.68290","475587.12860","10556.96770","1164.58660","528548.26130","435428.58850","448151.76830","515277.90760","231559.33610","48847.73420","131400.67020","51310.93170"
"20181017","11000","서울시","11671894.63710","11072766.77670","407085.94430","192041.91610","12017045.93340","11313940.87940","11958952.78720","11466853.10130","6938870.68570","1660486.22470","2324859.16350","2953525.29750"
"20181017","11110","종로구","388313.91770","352453.00510","19534.68100","16326.23170","556341.25740","260914.86180","509990.80930","301401.85220","360751.48390","99199.52600","39410.56030","222141.39760"
"20181017","11140","중구","420522.46220","336502.67250","25210.94680","58808.84300","602945.14940","264713.62260","562800.96480","318894.96040","405067.48710","108843.67550","35010.23580","261213.57580"
"20181017","11170","용산구","330036.49470","303489.46080","17779.62950","8767.40430","368907.74630","285256.23320","364041.49900","305747.20590","220131.03330","62334.14630","47596.49000","110200.39700"
"20181017","11200","성동구","378822.67840","360783.34280","16320.66520","1718.67030","396672.85770","360083.49740","390766.77140","370291.18330","233530.04850","44613.87980","72508.74880","116407.41990"
"20181017","11215","광진구","410919.83580","386145.50470","22991.60360","1782.72750","438432.53210","378625.10690","386636.57200","428265.02430","207738.49430","39683.78420","90284.08770","77770.62240"
"20181017","11230","동대문구","419050.08310","388921.41320","26540.51350","3588.15630","424597.86030","413526.83070","419913.29540","418433.50290","232588.54290","39575.26850","86735.27220","106278.00220"
"20181017","11260","중랑구","362025.41820","355945.31120","5541.13190","538.97520","407848.21930","310306.56990","321414.75870","391033.03210","171443.61290","25984.20020","103267.17750","42192.23520"
"20181017","11290","성북구","464510.59390","444863.31130","17644.13890","2003.14370","494447.14780","436267.79750","440622.52700","481573.49880","223990.44950","30060.55470","96186.38890","97743.50590"
"20181017","11305","강북구","304904.45840","299013.50120","5059.03370","831.92350","343698.62770","264423.13680","273022.20950","327677.49340","139630.22850","12443.46050","77492.69960","49694.06840"
"20181017","11320","도봉구","291895.52950","288884.94160","2640.87350","369.71430","325929.36030","254029.62540","262203.96600","313103.78910","149702.85650","20360.57780","85087.04870","44255.23000"
"20181017","11350","노원구","530303.28400","524374.11030","5123.18890","805.98480","571193.09540","482152.19020","492042.72840","557632.25230","244545.59200","40756.59900","132285.90320","71503.08980"
"20181017","11380","은평구","445176.40930","437210.52060","6662.36730","1303.52130","505330.26850","376258.16620","391031.22890","483851.53810","189524.08160","32529.58880","118066.10020","38928.39260"
"20181017","11410","서대문구","435532.47260","399317.31990","23604.39470","12610.75800","461047.95260","416026.97950","452226.69610","423608.02720","263625.71000","56695.79600","76024.42410","130905.48990"
"20181017","11440","마포구","525796.81100","485390.52030","21671.52660","18734.76420","567622.18510","481086.36870","555368.10050","504674.46130","329519.01250","82167.21340","89223.40460","158128.39450"
"20181017","11470","양천구","396161.87260","389562.71370","5638.27400","960.88480","431810.97130","352535.03820","362546.33410","420172.97150","199620.57790","31046.48020","100596.04620","67978.05150"
"20181017","11500","강서구","566482.41460","546974.55450","9846.22900","9661.63110","610495.95840","521629.94990","531749.34890","591291.74730","276591.30110","67801.98130","136883.68300","71905.63680"
"20181017","11530","구로구","434847.77460","404452.17370","25816.28090","4579.32000","452028.28870","415659.07770","424992.59060","441887.19170","234489.77710","72860.37240","78875.76660","82753.63810"
"20181017","11545","금천구","250498.20350","232837.51380","15574.35020","2086.33950","281317.28750","223996.80290","275352.19760","232745.35050","176941.22510","65648.79650","48489.13390","62803.29470"
"20181017","11560","영등포구","543233.55310","501001.30790","34246.36190","7985.88330","615265.82170","465222.08970","607718.83080","497172.64050","391307.07620","106241.24430","92703.87400","192361.95790"
"20181017","11590","동작구","438353.40020","420662.79890","16113.77940","1576.82190","466520.66440","402997.84910","411343.57400","457646.13320","207510.27310","40946.87860","77547.21760","89016.17690"
"20181017","11620","관악구","516691.47930","493457.92030","21212.86790","2020.69110","590338.52790","434476.32290","450491.93080","563976.87110","232528.57800","33892.19110","129812.02740","68824.35950"
"20181017","11650","서초구","653635.00820","631280.87230","14934.52600","7419.60980","783170.62550","519677.30220","762429.59650","575924.58790","498565.77130","162066.73250","93118.80370","243380.23510"
"20181017","11680","강남구","905252.44660","861123.48840","22147.34160","21981.61660","1136352.48750","691844.22620","1095727.20660","769199.04660","714572.74390","224296.50340","129140.67500","361135.56550"
"20181017","11710","송파구","772230.10410","753035.86730","14715.71240","4478.52440","794149.26190","760938.73220","767232.73580","775799.65280","427288.00390","117376.56110","174541.19000","135370.25280"
"20181017","11740","강동구","486697.93180","475082.63060","10515.52580","1099.77540","529294.24760","435598.42550","447286.31470","514849.08680","232304.74560","48310.50620","132015.15330","51979.08610"
"20181016","11000","서울시","11667599.42500","11070612.00690","407638.88150","189348.53650","12007725.02940","11306401.83990","11957445.66880","11460566.39370","6949189.77230","1666329.68890","2323363.98820","2959496.09520"
"20181016","11110","종로구","381866.04200","347880.39480","19366.14170","14619.50550","542351.25450","259413.58690","498370.39640","298648.64600","359057.69940","98037.09820","39857.20730","221163.39390"
"20181016","11140","중구","420345.58740","336469.29460","25077.72590","58798.56690","602321.53600","267982.02140","561223.79790","319718.29430","406873.48980","109510.82360","35284.85510","262077.81110"
"20181016","11170","용산구","328124.76920","301870.52940","17778.58420","8475.65560","369158.45920","284989.04140","361780.42140","304085.01770","219741.67720","61503.66670","47755.00260","110483.00790"
"20181016","11200","성동구","379621.73120","361802.31850","16173.29660","1646.11600","399642.27020","359414.69600","392517.45320","370410.50110","234008.11030","44028.78510","73163.42500","116815.90020"
"20181016","11215","광진구","412851.52530","387684.79930","23238.09230","1928.63370","439972.82920","380255.51360","389880.49880","429259.40140","209290.06790","40392.17160","90683.83250","78214.06380"
"20181016","11230","동대문구","419431.74100","389075.42860","26617.57710","3738.73530","425842.70100","412800.24020","420531.48780","418646.20760","233581.69430","40045.71490","86500.19290","107035.78650"
"20181016","11260","중랑구","361014.56090","354875.89530","5619.39470","519.27080","407106.35720","307817.68220","320071.67440","390259.47980","170659.29720","25709.36310","102787.78600","42162.14810"
"20181016","11290","성북구","464448.99310","445026.89750","17586.43630","1835.65930","493243.69690","435330.06170","439803.34200","482053.02960","223402.67050","29800.94730","96512.38660","97089.33660"
"20181016","11305","강북구","303634.26760","297914.62520","5019.74960","699.89280","342279.03350","262544.72100","270831.15830","327065.05990","138783.57670","12126.97760","77348.24630","49308.35280"
"20181016","11320","도봉구","293343.48010","290247.50950","2708.17780","387.79280","326858.55620","255548.44800","264098.79500","314232.54080","151179.05360","20116.84310","86120.45540","44941.75510"
"20181016","11350","노원구","530524.52390","524736.99910","5127.74500","659.77980","570977.20220","484368.21500","493165.49110","557209.54740","245524.48540","41186.05590","132197.56590","72140.86360"
"20181016","11380","은평구","445194.73180","437345.82620","6562.26070","1286.64480","505959.62140","375431.79890","390584.52340","484202.02340","188567.84040","32045.76900","118113.35200","38408.71940"
"20181016","11410","서대문구","437123.24160","401147.37500","23595.80040","12380.06610","465073.32950","415672.01140","456890.86310","423003.51190","267831.59750","58010.24360","76661.12440","133160.22950"
"20181016","11440","마포구","525506.69160","484457.79940","21837.03980","19211.85240","564587.16820","482362.50660","555412.18550","504145.62450","328402.69210","81602.75320","89005.05630","157794.88260"
"20181016","11470","양천구","396448.23320","389837.23710","5671.04550","939.95050","432777.85830","351452.39420","362147.01840","420949.10090","199964.38610","31030.25630","100364.16470","68569.96510"
"20181016","11500","강서구","566317.79310","546102.56650","9902.14710","10313.07940","609392.71070","523809.25550","532637.71720","590374.99020","276895.55760","69164.61770","135957.86060","71773.07930"
"20181016","11530","구로구","437954.56330","407289.96140","26053.31030","4611.29160","460184.94610","416649.94690","428167.74220","444945.14980","235242.56550","73164.47330","78808.25260","83269.83960"
"20181016","11545","금천구","251002.06330","233273.41720","15659.02870","2069.61740","280400.78680","223498.63380","276293.71070","232936.60090","176195.01630","65283.55200","48424.68720","62486.77710"
"20181016","11560","영등포구","541502.57620","499192.28650","34582.96330","7727.32640","613189.19000","464686.04810","604703.47260","496359.07880","392445.69020","106678.66900","93172.56180","192594.45940"
"20181016","11590","동작구","436907.30530","419211.55460","16175.68550","1520.06510","465228.21130","401420.65190","409087.84770","456778.34640","207621.22450","41426.10790","77544.38630","88650.73030"
"20181016","11620","관악구","516334.19440","493233.81740","21239.58640","1860.79050","589914.31650","432158.41120","449276.85740","564232.29220","232073.30680","34164.81960","130227.45160","67681.03560"
"20181016","11650","서초구","653967.46950","631282.19680","15067.34890","7617.92390","786766.39980","517774.45320","764492.71340","575020.86680","500050.00510","163249.31740","92574.56850","244226.11920"
"20181016","11680","강남구","904339.07130","861524.07810","21991.79740","20823.19570","1140903.60680","689712.22280","1097413.67980","766428.63660","721311.71320","227293.96270","129352.12520","364665.62530"
"20181016","11710","송파구","771421.05980","752310.17280","14505.40960","4605.47740","787930.60830","761217.49940","766897.06180","774652.48700","424528.85810","115641.35670","173939.05760","134948.44380"
"20181016","11740","강동구","488373.20910","476819.02610","10482.53650","1071.64650","528717.48080","440465.07190","451165.75980","514949.95860","233089.81770","49593.49920","130367.81280","53128.50570"
"20181015","11000","서울시","11658195.20240","11052239.33990","408824.10880","197131.75370","11992413.45910","11320594.38840","11941863.49520","11455574.99330","6875707.03730","1630818.63880","2334331.28920","2910557.10930"
"20181015","11110","종로구","367033.43110","332187.48560","19381.27390","15464.67160","517153.93470","252336.60870","474505.55850","290267.62590","336606.37060","86209.01350","39027.11380","211370.24330"
"20181015","11140","중구","409503.89880","326381.38540","24637.24030","58485.27300","587132.15590","255802.98760","547956.45810","310609.21350","396628.51340","104890.79420","35169.78350","256567.93570"
"20181015","11170","용산구","328199.83480","301066.42300","18219.12930","8914.28250","364191.88470","287175.51490","360624.30250","305039.50070","217014.70750","58694.73180","48214.95880","110105.01690"
"20181015","11200","성동구","379390.61240","361636.61430","16116.18300","1637.81510","397094.92940","359416.01400","392760.50720","369840.68760","233144.10400","43982.44930","72924.95900","116236.69570"
"20181015","11215","광진구","413536.85910","388409.13300","23235.09940","1892.62660","439211.77170","383905.53430","391190.71820","429498.38820","206299.07840","38818.43000","91237.47570","76243.17270"
"20181015","11230","동대문구","418185.01870","388216.12090","26224.08860","3744.80910","423285.31700","412646.33630","419254.05190","417421.42350","231407.62440","39073.87610","87419.92440","104913.82390"
"20181015","11260","중랑구","365646.64600","359445.49640","5686.34530","514.80430","413862.35270","312897.10610","325018.52590","394666.73170","173781.50740","26505.57930","104416.81590","42859.11220"
"20181015","11290","성북구","466493.00260","447261.60780","17414.70720","1816.68770","495174.38920","434521.73500","442134.27880","483892.09100","221165.81160","30003.74430","96988.82530","94173.24200"
"20181015","11305","강북구","306271.70880","300527.86460","5023.83500","720.00930","346547.41450","266907.09330","274262.33460","329135.54750","139292.98130","12258.35300","77377.74570","49656.88260"
"20181015","11320","도봉구","295322.62290","292161.11890","2753.83400","407.67000","329675.50810","257089.98560","265763.69610","316436.14210","150348.96920","20029.50510","85932.05150","44387.41260"
"20181015","11350","노원구","534219.58180","528317.78070","5177.41900","724.38210","576998.23690","486783.04710","496321.87040","561289.37570","245499.58450","40533.18830","133186.65150","71779.74470"
"20181015","11380","은평구","447444.79210","439680.84190","6594.58640","1169.36380","510154.99440","376974.83190","392137.38670","486950.08160","188709.97290","32241.81010","118997.76420","37470.39860"
"20181015","11410","서대문구","433297.66120","397445.75570","23477.40560","12374.50000","457768.57760","412990.53940","449846.08210","421477.36060","261924.33430","55294.94840","76289.50540","130339.88050"
"20181015","11440","마포구","526809.11870","482977.03520","21982.33880","21849.74470","564086.82850","485977.93190","556906.44640","505311.02740","324979.34090","79885.20220","89146.58570","155947.55300"
"20181015","11470","양천구","400170.36770","393491.85740","5738.55590","939.95440","437856.44270","356571.98680","366047.30030","424543.98730","199750.19420","30760.39970","101569.21370","67420.58080"
"20181015","11500","강서구","570125.38350","548804.52310","9954.60730","11366.25320","614392.05290","528479.66270","536319.80340","594272.22650","276545.59070","69255.89880","136788.95000","70500.74190"
"20181015","11530","구로구","437982.13000","406467.14820","26720.40110","4794.58080","451229.88290","420739.41730","430926.93870","443021.55240","236437.07180","73545.94930","79127.21240","83763.91010"
"20181015","11545","금천구","253287.60720","235230.89080","15878.67110","2178.04540","284391.55550","223977.93610","280377.02380","233938.02400","179480.13450","66879.81520","49205.90010","63394.41920"
"20181015","11560","영등포구","542798.81000","499497.12050","35381.97310","7919.71640","618184.54670","461332.82620","608672.60960","495746.09600","392447.58680","106299.44550","93198.20410","192949.93720"
"20181015","11590","동작구","438176.88420","420497.20560","16168.90480","1510.77390","467241.13990","404004.12100","410211.38590","458152.24020","205170.24380","40788.30640","77623.19470","86758.74270"
"20181015","11620","관악구","516451.21940","493101.33370","21448.30130","1901.58440","592787.47330","431731.94980","447837.95850","565460.69150","227679.46250","32590.34340","130969.22410","64119.89500"
"20181015","11650","서초구","650909.27640","628662.74690","14802.16390","7444.36560","787900.98640","514565.73560","764683.87040","569641.70930","496085.37370","162202.86560","91287.02480","242595.48330"
"20181015","11680","강남구","892155.36980","848338.99300","21591.74160","22224.63520","1125917.41300","674100.40720","1086227.59820","753532.34950","704551.28120","222106.86650","128391.03590","354053.37880"
"20181015","11710","송파구","772699.89460","751909.90630","14717.67860","6072.30980","782277.91710","761732.82390","767070.27360","776721.05250","421007.71790","114879.18910","173822.73880","132305.79000"
"20181015","11740","강동구","492083.47070","480522.95130","10497.62440","1062.89510","534088.59140","444530.34560","454806.51560","518709.86720","233674.12980","49264.40900","132119.38350","52290.33730"
"20181014","11000","서울시","11301970.96770","10675528.70230","418822.71040","207619.55500","11461330.62320","11115318.43070","11360388.74340","11260243.98500","5384007.52190","1243015.12210","2268354.98160","1872637.41820"
"20181014","11110","종로구","308986.21940","273109.94750","19316.75260","16559.51930","418240.35610","254540.41240","368013.61080","266823.79690","238260.55570","69939.27280","37273.36290","131047.92000"
"20181014","11140","중구","302478.45170","219282.73430","22673.62590","60522.09150","382532.71110","244986.58370","351590.92290","267398.11510","208744.09240","58311.80450","34214.70770","116217.58020"
"20181014","11170","용산구","330211.08300","299405.92250","21055.77950","9749.38110","375947.94740","293892.69510","357036.22680","311050.26600","192316.25530","56347.10020","47691.19390","88277.96120"
"20181014","11200","성동구","354479.58400","337149.01340","15627.55360","1703.01700","367477.42480","346412.48870","350542.44360","357291.82710","167150.25180","29738.09610","71015.93340","66396.22230"
"20181014","11215","광진구","430085.93070","402763.09500","25349.85690","1972.97880","443291.28470","421608.04150","429129.60400","430769.02120","200715.13610","44984.66470","87720.36190","68010.10950"
"20181014","11230","동대문구","406282.80560","376236.70370","26090.21170","3955.89020","414673.90120","397448.62520","401519.76570","409684.97690","187265.62370","31928.31760","84017.09900","71320.20710"
"20181014","11260","중랑구","384963.80200","378504.03160","5929.61690","530.15350","411125.84000","349892.35660","363922.28910","399993.45410","163678.36740","28265.77160","100540.19500","34872.40080"
"20181014","11290","성북구","467095.23560","448522.64260","16707.37340","1865.21970","490176.63350","436198.61700","449520.94900","479648.29750","187561.08220","28686.44350","93502.52940","65372.10930"
"20181014","11305","강북구","323808.57220","317732.12470","5312.53940","763.90810","345231.97440","296091.47420","305120.16130","337157.43710","132501.58550","14586.53480","75217.66610","42697.38460"
"20181014","11320","도봉구","312133.88000","308781.55140","2968.23540","384.09320","326046.60570","292655.32180","300993.18490","320091.51930","149834.86830","22557.04620","83485.75050","43792.07160"
"20181014","11350","노원구","548814.50480","543346.66450","4795.68970","672.15070","575464.58180","515424.35060","528062.04440","563637.69090","224652.26710","37064.23280","131215.76470","56372.26960"
"20181014","11380","은평구","470591.41710","462996.74220","6395.90030","1198.77450","506202.65950","422911.83680","440670.46670","491963.52450","177138.27540","30317.88800","115304.63770","31515.74970"
"20181014","11410","서대문구","406826.11220","371743.50280","22188.13650","12894.47290","413045.17740","398014.81480","402193.16000","410135.36380","184362.62920","34256.26000","73489.89790","76616.47130"
"20181014","11440","마포구","518586.24040","472419.88220","23126.03870","23040.31950","560586.35250","483318.88570","537031.64540","505410.95110","272637.41680","66810.13960","86668.99870","119158.27850"
"20181014","11470","양천구","415832.11630","409363.24260","5609.75560","859.11810","435317.79160","390991.20280","400582.62390","426724.61080","188505.53550","29610.08850","100184.66990","58710.77710"
"20181014","11500","강서구","579775.79200","558826.08230","10197.50010","10752.20960","606169.13930","554672.27570","562312.75130","592249.39240","248350.11300","58820.23110","134038.20580","55491.67610"
"20181014","11530","구로구","435862.43040","398489.59050","32292.39640","5080.44350","450001.23620","422467.13850","431323.69000","439104.38770","196771.20870","63635.04660","76616.85060","56519.31150"
"20181014","11545","금천구","222235.97550","202524.67720","17758.97160","1952.32670","227915.38910","213976.39580","219837.49030","223949.17920","109410.31610","32809.44870","46477.15810","30123.70930"
"20181014","11560","영등포구","498914.66320","450234.32260","41507.30610","7173.03450","549797.27660","459702.87610","533138.62920","474468.97320","290776.56680","80799.54490","90664.66510","119312.35680"
"20181014","11590","동작구","435893.00950","417983.60750","16402.31180","1507.09020","464965.62070","405442.25720","416112.97630","450021.60470","169439.85410","32584.98850","74574.99910","62279.86650"
"20181014","11620","관악구","550663.09560","524717.20080","24133.10920","1812.78550","589928.20520","505310.27110","522175.02240","571011.71930","223601.15970","40346.53890","125017.30340","58237.31740"
"20181014","11650","서초구","562383.35730","543139.67520","12333.29560","6910.38650","617944.72830","510139.17610","603079.19980","533314.89830","315646.45260","99310.42510","90920.27490","125415.75260"
"20181014","11680","강남구","730479.13120","691015.60620","16372.52990","23090.99510","813264.52270","674718.23250","782460.24870","693349.76150","393739.92470","116905.06620","117023.78510","159811.07340"
"20181014","11710","송파구","796210.19440","769864.05060","14656.24100","11689.90270","868626.43810","755781.93030","814058.26390","783461.57330","406211.63310","113109.71770","181161.66410","111940.25130"
"20181014","11740","강동구","508377.36380","497376.08840","10021.98280","979.29250","532974.34860","477211.77320","489961.37280","521531.64300","222879.77020","45650.33710","137914.81340","39314.61970"
"20181013","11000","서울시","11492824.70230","10854352.44660","415690.13850","222782.11720","11653032.09900","11245420.30550","11476814.36800","11504260.65550","3157356.38950","770893.92740","1273243.27380","1113219.18830"
"20181013","11110","종로구","316696.73870","281597.59430","18204.44960","16894.69480","379847.66580","270090.94510","352559.66730","291080.36100","151684.27860","49175.30090","20593.01330","81915.96440"
"20181013","11140","중구","335660.83970","242761.96630","23982.17360","68916.69980","389429.59290","253940.00100","368236.94640","312392.19210","142003.10630","41547.98460","19772.90570","80682.21600"
"20181013","11170","용산구","335317.86020","303982.12870","21025.84170","10309.88980","354911.22610","319535.60150","345071.58300","328350.91540","112513.78850","36768.32420","25537.91670","50207.54760"
"20181013","11200","성동구","371453.56110","353455.82330","16308.38120","1689.35660","384605.83580","355014.63170","368292.26830","373711.62740","100678.79300","20598.19050","38831.96820","41248.63430"
"20181013","11215","광진구","438671.31950","411044.71870","25267.18880","2359.41200","449550.08710","424907.50540","433943.07660","442048.63580","118453.66630","28026.49890","49352.21830","41074.94910"
"20181013","11230","동대문구","415425.36620","385246.46480","26082.02910","4096.87230","434367.07520","401800.55530","408036.64180","420703.02650","110546.58880","19474.25450","48761.50650","42310.82780"
"20181013","11260","중랑구","387046.41650","380293.05910","6187.72320","565.63410","408563.24050","366278.78070","371458.88810","398180.36540","87790.78860","15506.82400","52095.23340","20188.73120"
"20181013","11290","성북구","477412.18500","458550.36310","16632.53830","2229.28370","505201.74870","455326.06330","461308.09680","488915.10520","107224.03310","16301.63860","54224.48380","36697.91070"
"20181013","11305","강북구","330704.35780","323738.81280","5733.59100","1231.95400","357206.37620","308391.05330","313389.51060","343072.10580","79201.32170","11533.39770","44307.49230","23360.43170"
"20181013","11320","도봉구","311044.61420","307800.27910","2891.44800","352.88720","329688.25540","294099.97900","299061.34270","319604.09390","74491.73330","11378.11770","41331.11500","21782.50060"
